Year,Item,ET,LST_Day_1km,NDVI,precipitation,rel_humidity,surface_solar_radiation_downwards,soil_ph,soil_soc,soil_nitrogen,soil_cec
2003,Beans,-9999.0,24.094242803982198,0.3791303619769131,1.5880128107209979,56.06455760586465,12374496.76962759,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2004,Potatoes,-9999.0,23.408622019732125,0.3914742034048706,2.051693781947938,60.037886546229274,12068751.069653576,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2004,Wheat,-9999.0,23.408622019732125,0.3914742034048706,2.051693781947938,60.037886546229274,12068751.069653576,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2004,Sorghum,-9999.0,23.408622019732125,0.3914742034048706,2.051693781947938,60.037886546229274,12068751.069653576,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2004,Maize,-9999.0,23.408622019732125,0.3914742034048706,2.051693781947938,60.037886546229274,12068751.069653576,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2004,Peas,-9999.0,23.408622019732125,0.3914742034048706,2.051693781947938,60.037886546229274,12068751.069653576,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2004,Oats,-9999.0,23.408622019732125,0.3914742034048706,2.051693781947938,60.037886546229274,12068751.069653576,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2004,Barley,-9999.0,23.408622019732125,0.3914742034048706,2.051693781947938,60.037886546229274,12068751.069653576,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2004,Beans,-9999.0,23.408622019732125,0.3914742034048706,2.051693781947938,60.037886546229274,12068751.069653576,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2005,Potatoes,-9999.0,23.64258061674836,0.39024542041740545,1.9082637999407448,56.92086955200378,12151570.28959807,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2005,Wheat,-9999.0,23.64258061674836,0.39024542041740545,1.9082637999407448,56.92086955200378,12151570.28959807,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2005,Sorghum,-9999.0,23.64258061674836,0.39024542041740545,1.9082637999407448,56.92086955200378,12151570.28959807,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2005,Maize,-9999.0,23.64258061674836,0.39024542041740545,1.9082637999407448,56.92086955200378,12151570.28959807,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2005,Peas,-9999.0,23.64258061674836,0.39024542041740545,1.9082637999407448,56.92086955200378,12151570.28959807,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2005,Oats,-9999.0,23.64258061674836,0.39024542041740545,1.9082637999407448,56.92086955200378,12151570.28959807,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2005,Barley,-9999.0,23.64258061674836,0.39024542041740545,1.9082637999407448,56.92086955200378,12151570.28959807,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2005,Beans,-9999.0,23.64258061674836,0.39024542041740545,1.9082637999407448,56.92086955200378,12151570.28959807,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2006,Potatoes,-9999.0,21.787814852522462,0.4146103992763351,2.460054446856231,64.35689629191086,11548103.75143518,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2006,Wheat,-9999.0,21.787814852522462,0.4146103992763351,2.460054446856231,64.35689629191086,11548103.75143518,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2006,Sorghum,-9999.0,21.787814852522462,0.4146103992763351,2.460054446856231,64.35689629191086,11548103.75143518,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2006,Maize,-9999.0,21.787814852522462,0.4146103992763351,2.460054446856231,64.35689629191086,11548103.75143518,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2006,Peas,-9999.0,21.787814852522462,0.4146103992763351,2.460054446856231,64.35689629191086,11548103.75143518,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2006,Oats,-9999.0,21.787814852522462,0.4146103992763351,2.460054446856231,64.35689629191086,11548103.75143518,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2006,Barley,-9999.0,21.787814852522462,0.4146103992763351,2.460054446856231,64.35689629191086,11548103.75143518,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2006,Beans,-9999.0,21.787814852522462,0.4146103992763351,2.460054446856231,64.35689629191086,11548103.75143518,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2007,Potatoes,-9999.0,23.913434415214503,0.3621127122190189,1.9003915492622692,52.50316525632471,12457479.685319709,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2007,Wheat,-9999.0,23.913434415214503,0.3621127122190189,1.9003915492622692,52.50316525632471,12457479.685319709,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2007,Sorghum,-9999.0,23.913434415214503,0.3621127122190189,1.9003915492622692,52.50316525632471,12457479.685319709,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2007,Maize,-9999.0,23.913434415214503,0.3621127122190189,1.9003915492622692,52.50316525632471,12457479.685319709,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2007,Peas,-9999.0,23.913434415214503,0.3621127122190189,1.9003915492622692,52.50316525632471,12457479.685319709,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2007,Oats,-9999.0,23.913434415214503,0.3621127122190189,1.9003915492622692,52.50316525632471,12457479.685319709,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2007,Barley,-9999.0,23.913434415214503,0.3621127122190189,1.9003915492622692,52.50316525632471,12457479.685319709,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2007,Beans,-9999.0,23.913434415214503,0.3621127122190189,1.9003915492622692,52.50316525632471,12457479.685319709,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2008,Potatoes,-9999.0,23.438826700808484,0.38778464036400745,1.9674013956265946,55.550928479871615,12267863.688627213,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2008,Wheat,-9999.0,23.438826700808484,0.38778464036400745,1.9674013956265946,55.550928479871615,12267863.688627213,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2008,Sorghum,-9999.0,23.438826700808484,0.38778464036400745,1.9674013956265946,55.550928479871615,12267863.688627213,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2008,Maize,-9999.0,23.438826700808484,0.38778464036400745,1.9674013956265946,55.550928479871615,12267863.688627213,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2008,Peas,-9999.0,23.438826700808484,0.38778464036400745,1.9674013956265946,55.550928479871615,12267863.688627213,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2008,Oats,-9999.0,23.438826700808484,0.38778464036400745,1.9674013956265946,55.550928479871615,12267863.688627213,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2008,Barley,-9999.0,23.438826700808484,0.38778464036400745,1.9674013956265946,55.550928479871615,12267863.688627213,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2008,Beans,-9999.0,23.438826700808484,0.38778464036400745,1.9674013956265946,55.550928479871615,12267863.688627213,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2009,Potatoes,-9999.0,22.658810620626806,0.39521223028923225,2.0060733240442943,57.59848224460284,11948825.237700006,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2009,Wheat,-9999.0,22.658810620626806,0.39521223028923225,2.0060733240442943,57.59848224460284,11948825.237700006,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2009,Sorghum,-9999.0,22.658810620626806,0.39521223028923225,2.0060733240442943,57.59848224460284,11948825.237700006,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2009,Maize,-9999.0,22.658810620626806,0.39521223028923225,2.0060733240442943,57.59848224460284,11948825.237700006,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2009,Peas,-9999.0,22.658810620626806,0.39521223028923225,2.0060733240442943,57.59848224460284,11948825.237700006,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2009,Oats,-9999.0,22.658810620626806,0.39521223028923225,2.0060733240442943,57.59848224460284,11948825.237700006,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2009,Barley,-9999.0,22.658810620626806,0.39521223028923225,2.0060733240442943,57.59848224460284,11948825.237700006,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2009,Beans,-9999.0,22.658810620626806,0.39521223028923225,2.0060733240442943,57.59848224460284,11948825.237700006,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2010,Potatoes,-9999.0,23.776155767872872,0.38857602069618147,2.1481289084886837,54.62567787016801,12121151.578453382,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2010,Wheat,-9999.0,23.776155767872872,0.38857602069618147,2.1481289084886837,54.62567787016801,12121151.578453382,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2010,Sorghum,-9999.0,23.776155767872872,0.38857602069618147,2.1481289084886837,54.62567787016801,12121151.578453382,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2010,Maize,-9999.0,23.776155767872872,0.38857602069618147,2.1481289084886837,54.62567787016801,12121151.578453382,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2010,Peas,-9999.0,23.776155767872872,0.38857602069618147,2.1481289084886837,54.62567787016801,12121151.578453382,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2010,Oats,-9999.0,23.776155767872872,0.38857602069618147,2.1481289084886837,54.62567787016801,12121151.578453382,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2010,Barley,-9999.0,23.776155767872872,0.38857602069618147,2.1481289084886837,54.62567787016801,12121151.578453382,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2010,Beans,-9999.0,23.776155767872872,0.38857602069618147,2.1481289084886837,54.62567787016801,12121151.578453382,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2011,Potatoes,-9999.0,22.27017452692317,0.3976950184574155,2.0153852774568417,58.265276598209816,12038699.294449894,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2011,Wheat,-9999.0,22.27017452692317,0.3976950184574155,2.0153852774568417,58.265276598209816,12038699.294449894,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2011,Sorghum,-9999.0,22.27017452692317,0.3976950184574155,2.0153852774568417,58.265276598209816,12038699.294449894,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2011,Maize,-9999.0,22.27017452692317,0.3976950184574155,2.0153852774568417,58.265276598209816,12038699.294449894,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2011,Peas,-9999.0,22.27017452692317,0.3976950184574155,2.0153852774568417,58.265276598209816,12038699.294449894,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2011,Oats,-9999.0,22.27017452692317,0.3976950184574155,2.0153852774568417,58.265276598209816,12038699.294449894,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2011,Barley,-9999.0,22.27017452692317,0.3976950184574155,2.0153852774568417,58.265276598209816,12038699.294449894,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2011,Beans,-9999.0,22.27017452692317,0.3976950184574155,2.0153852774568417,58.265276598209816,12038699.294449894,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2012,Potatoes,-9999.0,23.019823258276656,0.3896746690167666,2.0066639603304823,55.27185906828694,12262665.53543197,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2012,Wheat,-9999.0,23.019823258276656,0.3896746690167666,2.0066639603304823,55.27185906828694,12262665.53543197,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2012,Sorghum,-9999.0,23.019823258276656,0.3896746690167666,2.0066639603304823,55.27185906828694,12262665.53543197,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2012,Maize,-9999.0,23.019823258276656,0.3896746690167666,2.0066639603304823,55.27185906828694,12262665.53543197,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2012,Peas,-9999.0,23.019823258276656,0.3896746690167666,2.0066639603304823,55.27185906828694,12262665.53543197,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2012,Oats,-9999.0,23.019823258276656,0.3896746690167666,2.0066639603304823,55.27185906828694,12262665.53543197,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2012,Barley,-9999.0,23.019823258276656,0.3896746690167666,2.0066639603304823,55.27185906828694,12262665.53543197,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2012,Beans,-9999.0,23.019823258276656,0.3896746690167666,2.0066639603304823,55.27185906828694,12262665.53543197,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2013,Potatoes,-9999.0,24.400811637312902,0.37541184329438454,1.8129881882144703,48.517745069059934,12427983.484082501,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2013,Wheat,-9999.0,24.400811637312902,0.37541184329438454,1.8129881882144703,48.517745069059934,12427983.484082501,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2013,Sorghum,-9999.0,24.400811637312902,0.37541184329438454,1.8129881882144703,48.517745069059934,12427983.484082501,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2013,Maize,-9999.0,24.400811637312902,0.37541184329438454,1.8129881882144703,48.517745069059934,12427983.484082501,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2013,Peas,-9999.0,24.400811637312902,0.37541184329438454,1.8129881882144703,48.517745069059934,12427983.484082501,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2013,Oats,-9999.0,24.400811637312902,0.37541184329438454,1.8129881882144703,48.517745069059934,12427983.484082501,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2013,Barley,-9999.0,24.400811637312902,0.37541184329438454,1.8129881882144703,48.517745069059934,12427983.484082501,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2013,Beans,-9999.0,24.400811637312902,0.37541184329438454,1.8129881882144703,48.517745069059934,12427983.484082501,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2014,Potatoes,-9999.0,23.53873714269873,0.3885781578909378,1.8786540449436866,52.05705036387174,12253229.800537223,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2014,Wheat,-9999.0,23.53873714269873,0.3885781578909378,1.8786540449436866,52.05705036387174,12253229.800537223,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2014,Sorghum,-9999.0,23.53873714269873,0.3885781578909378,1.8786540449436866,52.05705036387174,12253229.800537223,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2014,Maize,-9999.0,23.53873714269873,0.3885781578909378,1.8786540449436866,52.05705036387174,12253229.800537223,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2014,Peas,-9999.0,23.53873714269873,0.3885781578909378,1.8786540449436866,52.05705036387174,12253229.800537223,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2014,Oats,-9999.0,23.53873714269873,0.3885781578909378,1.8786540449436866,52.05705036387174,12253229.800537223,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2014,Barley,-9999.0,23.53873714269873,0.3885781578909378,1.8786540449436866,52.05705036387174,12253229.800537223,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2014,Beans,-9999.0,23.53873714269873,0.3885781578909378,1.8786540449436866,52.05705036387174,12253229.800537223,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2015,Potatoes,-9999.0,25.473415526945264,0.3704916315427618,1.5508096459039837,49.32780627474044,12649874.721098421,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2015,Wheat,-9999.0,25.473415526945264,0.3704916315427618,1.5508096459039837,49.32780627474044,12649874.721098421,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2015,Sorghum,-9999.0,25.473415526945264,0.3704916315427618,1.5508096459039837,49.32780627474044,12649874.721098421,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2015,Maize,-9999.0,25.473415526945264,0.3704916315427618,1.5508096459039837,49.32780627474044,12649874.721098421,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
2015,Peas,-9999.0,25.473415526945264,0.3704916315427618,1.5508096459039837,49.32780627474044,12649874.721098421,62.50075137505385,356.2606440187503,2795.968280862523,221.19789449283704
